fid,geoc_maj,etage,ty_couv_et,densite,hauteur,cl_age_et,eta_ess_pc
"2947","-587429,87+233122,08",SUP,F,"65","19",JIN,EO20ES20PE20BP10FT10PB20
"2948","-587431,21+242045,27",SUP,F,"95","8","30",FO40PE30EO20TO10
"2949","-587434,41+245054,68",SUP,MF,"95","9","30",PE60RZ30RX10
"2950","-587434,73+248937,35",SUP,R,"85","11","30",RZ80PE20
"2951","-587437,27+246520,09",SUP,R,"55","18","50",RZ100
"2952","-587437,98+216965,82",SUP,F,"85","16",JIN,PE40ER30FT10PB10SE10
"2953","-587438,25+250975,81",SUP,R,"25","13","30",PG90PE10
"2954","-587438,47+229167,23",SUP,F,"85","19",VIN,CR30ES30FT20TA10PB10
"2955","-587438,98+228853,21",SUP,MF,"85","22",VIN,CR20ES20FT20FI10PU20RX10
"2956","-587440,75+225934,15",SUP,F,"95","23",VIN,ES50BJ10EO10FR10TA10RX10
"2957","-587441,82+197933,16",SUP,R,"25","21","70",PI90EO10
"2958","-587441,86+252371,79",SUP,MR,"55","14",JIN,SB50PI10EO20PE20
"2959","-587442,42+253374,84",SUP,F,"45","11","30",EO50PE20BP10RX10SB10
"2960","-587444,37+223389,83",INF,F,"75","8","10",ES50CR20EO10FI10FT10
"2961","-587444,37+223389,83",SUP,F,"25","21",VIN,ES70CR20FT10
"2962","-587445,70+227592,38",SUP,F,"95","23",VIN,ES60CR20FT10TA10
"2963","-587445,86+209390,94",SUP,F,"85","21",JIN,ER30FI20FT20TA20RX10
"2964","-587446,07+214719,22",SUP,F,"95","17",JIN,ES50CR20FT20TA10
"2965","-587446,36+237148,36",SUP,F,"65","19",JIN,BP20ER20PE20BJ10FH10EB10SB10
"2966","-587448,21+206114,35",SUP,MR,"75","19",JIN,PB60ER20FT10PE10
"2967","-587448,79+252953,33",SUP,R,"55","12","90",EN70SB20RX10
"2968","-587450,53+228396,26",SUP,F,"95","16","30",PE40ER30BP10FT10FX10
"2969","-587450,58+202048,77",SUP,MF,"85","19",JIN,EO30FI20FT10PU20SE20
"2970","-587452,31+204338,90",SUP,F,"85","18",VIN,CR70ER20FT10
"2971","-587452,34+204603,36",SUP,F,"65","17",VIN,CR70ER20FT10
"2972","-587457,87+249925,35",SUP,F,"95","20",JIN,CR40ER20PE20TA10PI10
"2973","-587458,64+237642,36",SUP,MF,"65","18",JIN,EO20ES20FI20FT10SB20EB10
"2974","-587461,42+251404,80",SUP,R,"55","18","70",PG70SE10PE20
"2975","-587462,13+239355,49",SUP,MR,"25","18","50",SB30TO20EB10PE20BP10EO10
"2976","-587462,69+239846,26",SUP,MF,"35","18",JIN,ER40FT20FI10SE20RX10
"2977","-587463,33+204908,79",SUP,F,"65","15",JIN,CR70ER20FT10
"2978","-587463,40+248833,34",SUP,F,"95","21","50",PE60EO30RX10
"2979","-587463,58+222774,47",SUP,F,"95","21",VIN,ES50CR30FT10RX10
"2980","-587463,94+242371,27",SUP,F,"95","14",JIN,ER50PE30CR10FT10
"2981","-587464,24+225207,96",SUP,MF,"95","21",VIN,ER30CR20FT10PU30SE10
"2982","-587468,89+218474,23",INF,F,"95","8","10",ES40PE30FT20EO10
"2983","-587468,89+218474,23",SUP,MF,"25","22",VIN,ES60FT10PU20PB10
"2984","-587469,18+240296,15",SUP,F,"95","18",JIN,ES40FT20HG20PE20
"2985","-587469,89+235637,58",SUP,F,"95","14",JIN,CR30ER30FT20HG10PE10
"2986","-587473,71+236404,37",SUP,F,"75","20",VIN,ES40CR20FT20EO10HG10
"2987","-587473,88+206370,68",SUP,F,"85","17",JIN,ES40CR20PE20EO10RX10
"2988","-587474,48+254254,49",SUP,F,"85","14",JIN,PE50EO30FH10PI10
"2989","-587476,19+241010,60",SUP,F,"95","16","50",PE60ER30SB10
"2990","-587476,76+248726,10",SUP,R,"55","15","50",RZ90PE10
"2991","-587477,11+218967,25",SUP,MF,"85","15",VIN,ER30PE20CR10FT10PU20SE10
"2992","-587477,15+204162,97",SUP,F,"85","18",VIN,CR40PE20ER10FT10PB20
"2993","-587477,19+250259,60",SUP,F,"55","26","90",PE40EO20FT20PB10RX10
"2994","-587477,63+203927,18",SUP,F,"85","19",VIN,CR70ER20FT10
"2995","-587478,53+233940,37",SUP,MF,"55","19",JIN,EO20FI20ES10FT10SB20EB10PB10
"2996","-587478,61+205306,05",SUP,F,"75","16",JIN,CR30ES30EO20FT10PB10
"2997","-587478,96+232957,46",SUP,MF,"65","11","10",PE40BP10ER10FT10SB20RX10
"2998","-587479,43+250173,24",SUP,MF,"85","21","90",PE30FT20ER10PB40
"2999","-587479,86+251940,35",SUP,F,"75","7","10",PE100
"3000","-587480,48+211055,18",SUP,MF,"65","17",JIN,EO30PE30FT10EB20SB10
"3001","-587481,40+222004,02",SUP,MR,"85","23",VIN,PU70ES20FT10
"3002","-587481,70+209213,46",SUP,F,"75","18",JIN,ES50EO20CR10FT10TA10
"3003","-587482,03+218706,89",SUP,F,"95","10","10",PE60ER30FT10
"3004","-587482,18+206637,06",SUP,F,"55","16",JIN,CR30EO30ES10PE10PB20
"3005","-587482,23+251873,96",SUP,F,"95","9","10",PE90PG10
"3006","-587484,63+246931,11",INF,F,"35","11","30",PE90RX10
"3007","-587484,63+246931,11",SUP,R,"45","17","50",RZ100
"3008","-587490,41+233306,76",SUP,MR,,"3","10",RXFXRZ
"3009","-587493,56+232261,76",SUP,MF,"55","21",JIN,ER30PE30FT10SE20PR10
"3010","-587494,84+236196,67",SUP,F,"75","19",VIN,CR60ES20EO10FT10
"3011","-587497,17+207713,25",SUP,F,"75","16",JIN,CR30ER30PE20FT10PU10
"3012","-587498,74+220792,72",SUP,F,"95","17",JIN,CR40ER20HG20FT10TA10
"3013","-587498,86+231191,46",SUP,F,"85","21",JIN,ES40FT20CR10EO10FI10TA10
"3014","-587500,57+215501,32",SUP,MF,"75","21",VIN,FO60FH10TO20SB10
"3015","-587504,04+245930,00",SUP,R,"85","11","30",RZ100
"3016","-587505,16+208793,03",SUP,F,"75","22",VIN,ES50CR20EO10FI10FT10
"3017","-587506,15+202510,50",SUP,F,"85","22",JIN,EO40ES20PE20BP10FT10
"3018","-587509,54+247420,58",SUP,R,"55","15","50",RZ100
"3019","-587509,98+215174,27",SUP,F,"95","10","30",ES40EO20FT20PE20
"3020","-587509,99+210308,09",SUP,F,"85","23",VIN,ES40CR20EO10TA10PB10PU10
"3021","-587512,33+241291,08",SUP,R,"95","17",VIN,TO60EN30RX10
"3022","-587512,78+230524,39",SUP,F,"85","19","30",PE50ER20FT20BP10
"3023","-587514,33+224917,49",SUP,MF,"85","21",VIN,CR20ES20EO10FT10PU40
"3024","-587516,85+231983,27",SUP,F,"75","20",JIN,ES40CR20EO10FI10HG10TA10
"3025","-587517,16+229804,83",SUP,F,"95","22",JIN,ES40CR20TA20FI10FT10
"3026","-587517,70+201984,25",SUP,F,"85","21",JIN,EO50PE20BP10FT10RX10
"3027","-587520,16+242622,27",SUP,MM,"95","16",VIN,TO50FO30PE20
"3028","-587520,94+214397,24",SUP,MR,"65","17",JIN,PR70EO20FI10
"3029","-587521,41+243231,82",SUP,R,"95","16",VIN,TO80EO10PE10
"3030","-587524,26+234666,24",SUP,F,"55","21",VIN,ES30CR20EO10FI10FT10TA10PB10
"3031","-587524,48+236784,06",SUP,F,"55","19",JIN,ES40EO20CR10FI10FT10TA10
"3032","-587527,27+207439,45",SUP,F,"65","16",JIN,CR30ER30FT10HG10PB20
"3033","-587527,27+223188,70",INF,F,"75","7","10",ES60CR10EO10FI10FT10
"3034","-587527,27+223188,70",SUP,F,"35","23",VIN,ES80CR10FT10
"3035","-587530,21+231787,64",SUP,F,"65","19",JIN,EO20ES20FT20BJ10BP10PE10RX10
"3036","-587533,62+236972,66",SUP,F,"55","13","30",ER40FT30PE20BP10
"3037","-587533,77+230899,59",SUP,MF,"85","21",VIN,CR20ES20EO10FT10TA10PU20PB10
"3038","-587533,91+249474,74",SUP,F,"85","21",JIN,CR50PE30EO20
"3039","-587535,13+230433,36",SUP,MF,"75","19",JIN,ER30FI20FT10EB20RX10SB10
"3040","-587537,86+212715,69",SUP,F,"85","14","30",ES50EO30FI10EB10
"3041","-587540,36+208889,40",SUP,MR,"85","21",VIN,PU60ER20CR10FT10
"3042","-587540,91+218007,75",SUP,F,"75","16",JIN,ES40CR30EO10FT10PE10
"3043","-587542,25+246263,50",SUP,R,"65","15","50",RZ100
"3044","-587543,08+249147,60",SUP,MF,"75","16","30",EO30PE20FX10RZ40
"3045","-587543,83+239197,97",SUP,F,"45","17",JIN,ER30PE20BP10FT10TA10SB20
"3046","-587545,86+241498,96",SUP,R,"95","14",VIN,TO60EN30RX10
"3047","-587546,20+224678,29",SUP,F,"95","15",JIN,ES60EO20FT10PE10
"3048","-587546,62+233509,28",SUP,F,"65","11","30",PE40BP20ER20FT10SE10
"3049","-587547,04+210619,22",SUP,F,"85","21",VIN,CR60ER20FT10PU10
"3050","-587549,50+243596,91",SUP,MR,"95","14",VIN,TO60FO40
"3051","-587549,69+244038,38",SUP,MR,"35","23",VIN,PB40SB20EO20PE20
"3052","-587549,69+249662,23",SUP,F,"55","21",JIN,CR40ER20FT20FH10PE10
"3053","-587554,23+243831,44",SUP,MM,"95","26","70",TO40SB10PE30EO20
"3054","-587555,50+211999,43",SUP,R,"65","17","50",RZ100
"3055","-587555,73+212160,70",SUP,F,"95","17",JIN,ES60CR20FT10TA10
"3056","-587560,04+242954,41",SUP,F,"85","22",VIN,ES20PE20TA20EO10FT10RX10SB10
"3057","-587560,63+225386,62",SUP,F,"75","22",VIN,ES30CR20EO10FT10TA10SE20
"3058","-587562,07+245358,03",SUP,MF,"85","15","30",PE70RZ30
"3059","-587562,42+238529,30",SUP,F,"65","16",JIN,CR20ES20PE20BP10FT10TA10SB10
"3060","-587562,72+228444,47",SUP,F,"85","21",JIN,ES40BJ10CR10FI10FT10TA10PU10
"3061","-587567,49+247098,96",INF,F,"35","11","30",PE90RX10
"3062","-587567,49+247098,96",SUP,R,"45","17","50",RZ100
"3063","-587567,70+236573,65",SUP,F,"35","5","10",FX100
"3064","-587569,78+240964,39",SUP,MF,"65","23",VIN,EO30FO30PE10TO30
"3065","-587571,22+237105,42",SUP,F,"65","23",VIN,ES50CR20EO10FT10TA10
"3066","-587572,21+248230,24",SUP,R,"75","11","30",RZ100
"3067","-587575,02+224566,77",SUP,F,"95","14","30",PE70ER20CR10
"3068","-587581,21+210454,68",SUP,F,"75","23",VIN,ES40CR20EO20FT10TA10
"3069","-587581,43+229210,86",SUP,F,"95","17",JIN,ES40EO20CR10FI10FT10TA10
"3070","-587582,56+252219,51",SUP,R,"65","15","50",ML50EN30TO20
"3071","-587583,45+217202,26",SUP,MF,"75","20",VIN,ER40FI20FT10PB20RX10
"3072","-587586,73+232684,07",SUP,R,,"3","10",RZ
"3073","-587586,97+214946,74",SUP,F,"95","14","30",PE70ER20FT10
"3074","-587590,08+205461,93",SUP,MF,"75","17",JIN,CR30ER20FT10PE10PB20SE10
"3075","-587592,09+224054,29",SUP,F,"85","16",JIN,ES60CR20FT10PE10
"3076","-587595,11+215324,92",SUP,F,"85","18",JIN,ES50EO20PE20RX10
"3077","-587596,57+230259,15",SUP,MM,"75","21",JIN,EB20SB20PB10ER20FI20FT10
"3078","-587598,11+234872,71",SUP,F,"95","20",JIN,CR30ES30EO10FT10HG10TA10
"3079","-587598,37+242753,04",INF,F,"85","7","10",PE100
"3080","-587598,37+242753,04",SUP,MF,"25","19",JIN,ES50FT20SB20RX10
"3081","-587598,64+219221,96",SUP,F,"75","11","10",PE60ER20FT10RX10
"3082","-587598,76+235811,51",SUP,F,"95","20",JIN,ES50CR20FI10FT10TA10
"3083","-587598,81+208079,24",SUP,F,"75","18",VIN,CR30ER30FI10FT10PB20
"3084","-587599,17+247009,03",SUP,R,"75","15","50",RZ90EO10
"3085","-587602,24+245086,97",SUP,R,"95","16","50",RZ90PE10
"3086","-587605,02+226114,07",SUP,F,"95","23",VIN,ES40BJ10EO10FR10FT10PE10TA10
"3087","-587608,66+238359,27",SUP,MR,"75","19",VIN,TO40SB30FO20FH10
"3088","-587611,89+225154,14",SUP,F,"85","20",JIN,ER30FT20PE20BJ10BP10RX10
"3089","-587612,71+226546,56",SUP,F,"75","24",VIN,ES50TA20BJ10PE10TO10
"3090","-587613,45+249149,56",SUP,MF,"85","16","30",PE50EO20RZ30
"3091","-587613,81+238878,53",SUP,F,"55","18",VIN,ES50CR30FT10HG10
"3092","-587614,23+220876,76",SUP,MR,"65","18",VIN,PU50PB10CR20ER10HG10
"3093","-587614,43+229329,21",SUP,F,"95","18",JIN,ES30PE30BJ10BP10FT10TA10
"3094","-587615,57+214873,54",SUP,MF,"75","17",VIN,EO20ES20FI20FT10PB20SE10
"3095","-587617,35+235371,45",SUP,F,"75","21",VIN,CR60ES20FT10PE10
"3096","-587617,45+206804,32",SUP,F,"85","19",JIN,EO30ES20PE20CR10FT10PB10
"3097","-587618,25+222704,12",SUP,MF,"85","21",VIN,CR20ES20FT10TA10PB20PU20
"3098","-587619,55+244488,23",SUP,MF,"55","21",VIN,EO30PE30EB20SB20
"3099","-587623,70+225818,57",SUP,R,"85","18",VIN,TO60SB30FO10
"3100","-587627,71+240377,03",SUP,MR,"55","20",VIN,SB40EB20PB10PE20ER10
"3101","-587628,54+224293,88",SUP,F,"95","8","10",ES50CR20EO10FT10PE10
"3102","-587628,72+212372,22",SUP,F,"95","19",JIN,ES60CR20FT10TA10
"3103","-587630,41+239131,98",SUP,F,"55","19",JIN,ES40CR20FI10FT10HG10RX10
"3104","-587631,94+252959,22",SUP,F,"95","14","50",FO80TO20
"3105","-587632,49+203681,15",SUP,F,"55","13",JIN,CR80EO10FT10
"3106","-587633,74+242428,28",SUP,MF,"65","19",VIN,ER30PE30BJ10TO20SB10
"3107","-587636,79+217762,64",SUP,F,"95","10","10",ER40PE30CR20FT10
"3108","-587638,94+245435,97",SUP,MF,"95","13",JIN,PE50EO10FO10RZ30
"3109","-587639,14+250928,51",INF,F,"45","14","30",PE90PI10
"3110","-587639,14+250928,51",SUP,F,"35","26","90",PE100
"3111","-587639,66+208472,30",SUP,F,"65","17",JIN,CR60ER20FT10HG10
"3112","-587644,55+214010,42",SUP,F,"65","20",JIN,ES60FT20EO10FI10
"3113","-587644,64+246810,09",SUP,R,"65","15","50",RZ100
"3114","-587646,36+226780,22",SUP,F,"85","24",VIN,ES70FT10HG10TA10
"3115","-587646,45+221983,82",SUP,F,"95","23",VIN,ES40CR30FR10FT10TA10
"3116","-587649,20+237543,41",SUP,F,"55","24",VIN,ES20FT20PE20BP10CR10EO10RX10
"3117","-587651,42+202201,28",SUP,MR,"65","17",JIN,PB20SE20TO20EO20FH10FI10
"3118","-587655,98+240684,35",SUP,MR,"55","17",JIN,SB30EB20PB10EO20PE20
"3119","-587656,97+249296,24",SUP,MF,"85","19","30",PE50EO20RZ30
"3120","-587658,44+235985,81",SUP,F,"95","16","30",ES30PE20TA20CR10EO10FT10
"3121","-587659,71+217145,67",SUP,F,"85","14","30",PE70ER20FT10
"3122","-587662,10+243734,71",SUP,F,"95","26","70",PE70EO20RX10
"3123","-587662,18+212865,71",SUP,MR,"75","18",JIN,EB40PB10SB10TO10FI20EO10
"3124","-587664,70+213526,29",SUP,F,"95","20",JIN,ES50CR20FT10TA10PB10
"3125","-587664,89+253868,97",SUP,F,"55","14",JIN,PE70EO20FX10
"3126","-587665,62+223868,74",INF,F,"65","8","10",ES50CR20FI20FT10
"3127","-587665,62+223868,74",SUP,F,"55","20",JIN,ES70CR20FT10
"3128","-587666,67+209735,93",SUP,F,"85","23",VIN,ES60EO20FT10PE10
"3129","-587668,21+208210,98",SUP,F,"85","22",VIN,ES30EO20FT20CR10FI10TA10
"3130","-587669,23+219882,92",SUP,F,"75","23","70",PE70ER20SE10
"3131","-587669,58+249808,89",SUP,MF,"85","14","90",FO50PE20TO30
"3132","-587669,64+227721,14",SUP,F,"75","21",JIN,BJ20ES20FT20TA20EO10FI10
"3133","-587669,71+223522,23",SUP,F,"45","23",VIN,ES50CR30FT10PU10
"3134","-587670,30+226314,20",SUP,F,"95","24",VIN,ES70CR10EO10FT10
"3135","-587672,26+250679,84",SUP,F,"85","9","10",PE90EO10
"3136","-587672,42+249394,06",SUP,F,"95","18","30",PE70EO20PI10
"3137","-587673,44+228144,80",SUP,MR,"85","22",VIN,PU50RX10ES20CR10FT10
"3138","-587676,05+227966,15",SUP,F,"75","22",JIN,ES50FT20CR10HG10TA10
"3139","-587677,07+220377,89",SUP,F,"85","18",JIN,ES30PE30EO20FT10SE10
"3140","-587678,02+251549,18",SUP,R,"85","19","90",PG70RX10PE20
"3141","-587678,42+221613,10",SUP,MF,"75","20",VIN,EO30ES20FT10PE10PU30
"3142","-587679,77+234189,42",SUP,MR,,"2","10",RZFX
"3143","-587680,05+253058,73",SUP,R,"45","9","30",SB70EN20RX10
"3144","-587681,29+232904,88",SUP,MR,"55","22",VIN,PB40PR20SE10BP10EO10PE10
"3145","-587683,73+245584,51",SUP,R,"85","8","30",RZ60SB20RX10FI10
"3146","-587684,64+235180,05",SUP,F,"95","16",JIN,CR30ES20EO10FI10FT10HG10TA10
"3147","-587685,91+232198,44",SUP,MF,"65","8","10",PE30BP10ER10FT10PI20SE20
"3148","-587689,56+241978,34",SUP,MR,"65","16",JIN,EB60SB10PE30
"3149","-587689,71+240226,29",SUP,F,"75","25",VIN,PE50ER30SB20
"3150","-587693,00+229891,78",SUP,MF,"55","19",JIN,ER30FI20FT10TA10SB20PB10
"3151","-587694,54+236329,98",SUP,F,"85","17","50",PE40CR20BP10EO10ES10FT10
"3152","-587694,87+210029,47",SUP,F,"65","14",JIN,CR60EO30FT10
"3153","-587696,45+209354,88",SUP,F,"85","20",JIN,ES50TA20EO10FI10FT10
"3154","-587697,33+247255,73",SUP,R,"75","16","50",RZ90FX10
"3155","-587697,62+241736,81",SUP,F,"75","5","30",FX80RX20
"3156","-587700,22+221475,41",SUP,R,"85","21",VIN,PU80ER10FT10
"3157","-587700,28+211153,11",SUP,MR,"75","18",VIN,PB40PU20CR20ER10FT10
"3158","-587704,99+224944,72",SUP,F,"85","20",JIN,ES60CR20EO10FT10
"3159","-587705,52+206999,67",SUP,MF,"75","17",JIN,ER30CR10FT10PE10PB40
"3160","-587706,33+233553,92",SUP,MR,"55","21",JIN,PB40SB20EB10FI20EO10
"3161","-587708,97+231467,28",SUP,MF,"75","21",JIN,ER30FI20CR10FT10PU20SE10
"3162","-587711,19+223366,22",SUP,MR,"35","17",VIN,TO60FH40
"3163","-587711,19+246856,79",SUP,R,"75","15","50",RZ90EO10
"3164","-587712,49+246370,36",SUP,R,"55","17","50",RZ80PE20
"3165","-587713,47+204943,45",SUP,F,"75","15",JIN,CR50ER20FT10PE10RX10
"3166","-587714,10+211289,67",SUP,MM,"85","19",JIN,PU20SE20PI10ER20BP10FT10PE10
"3167","-587714,92+251188,15",SUP,R,"75","18","70",PG90PE10
"3168","-587718,51+230137,25",SUP,F,"85","21",JIN,EO30ES20TA20CR10FT10PE10
"3169","-587718,93+243491,36",SUP,MF,"75","20",JIN,ER30PE20FO10SB20TO20
"3170","-587719,74+248978,78",SUP,F,"85","18",JIN,PE90EO10
"3171","-587719,90+230555,56",SUP,F,"85","19",JIN,ES40CR20EO10FI10FT10HG10
"3172","-587721,95+244639,15",SUP,F,"95","8","30",PE70ER30
"3173","-587722,61+231593,46",SUP,F,"85","13","30",PE40ER30BP10FT10FX10
"3174","-587723,29+252529,91",SUP,MF,"75","15",JIN,PE60EO10SB20PB10
"3175","-587724,27+209499,28",SUP,R,"75","16",VIN,TO60SB20FH20
"3176","-587724,40+205738,69",SUP,F,"85","17",JIN,CR60ER20FT10PB10
"3177","-587726,19+198082,34",SUP,MR,"25","22","70",PB50PR20EO20EA10
"3178","-587727,97+209222,26",SUP,F,"75","24",VIN,ES50EO20FT20FI10
"3179","-587729,44+205936,67",SUP,MR,"75","19",JIN,PB50PR10ER20FI10FT10
"3180","-587730,60+231095,86",SUP,F,"85","19",JIN,ES30PE20BP10CR10EO10FT10TA10
"3181","-587730,81+214610,15",SUP,F,"65","14",JIN,ES40EO20CR10FI10FT10RX10
"3182","-587731,21+250971,64",SUP,R,"75","14","50",PG90RX10
"3183","-587732,30+235030,12",SUP,F,"95","18",JIN,ES30CR20PE20EO10FT10TA10
"3184","-587732,82+246957,55",SUP,R,"75","15","50",RZ90EO10
"3185","-587738,69+212011,73",SUP,F,"95","20",JIN,ES40EO20PE20FT10SE10
"3186","-587739,08+219195,11",SUP,F,"85","20",JIN,ES50CR20EO10FT10RX10
"3187","-587739,80+245841,00",SUP,MM,"65","17",VIN,SB30EN10TO10FO30EO10PE10
"3188","-587741,16+234370,48",SUP,F,"75","13","10",PE50ER30FT20
"3189","-587741,24+253666,77",SUP,F,"95","11","10",PE90PG10
"3190","-587742,48+247571,92",SUP,R,"85","8","10",RZ90PE10
"3191","-587743,35+228621,99",SUP,F,"95","17","30",PE30FT20BP10CR10EO10ES10TA10
"3192","-587743,65+250372,12",SUP,F,,"2","10",FXFN
"3193","-587744,49+229539,32",SUP,F,"95","18",JIN,ES30CR20FT20EO10FI10TA10
"3194","-587746,34+218707,43",SUP,F,"95","21",JIN,ES40CR20FI10FT10TA10PU10
"3195","-587746,42+235523,03",SUP,F,"95","18",JIN,CR30PE30ER20FT20
"3196","-587747,69+252296,13",SUP,MF,,"2","10",FNRX
"3197","-587750,73+206316,13",SUP,R,"65","21","70",PB70PR20ER10
"3198","-587752,29+218026,60",INF,F,"85","10","10",ER40PE40CR10FT10
"3199","-587752,29+218026,60",SUP,F,"25","20",JIN,ES70CR20FT10
"3200","-587755,71+246822,29",SUP,R,"75","15","50",RZ100
"3201","-587755,73+232801,48",INF,F,"45","12","30",ER30FT20PE20BP10FX10RX10
"3202","-587755,73+232801,48",SUP,F,"45","21",VIN,ES40FT20CR10EO10TA10RX10
"3203","-587757,26+211567,34",SUP,F,"85","22",VIN,ER20FO20PE20BP10FT10SE20
"3204","-587757,81+205308,54",SUP,MR,"45","19",VIN,PB60ER20CR10FT10
"3205","-587762,11+218367,59",SUP,F,"95","20",JIN,CR50ES30FT10RX10
"3206","-587764,51+210288,79",SUP,F,"85","19",VIN,CR50ES30EO10FT10
"3207","-587766,69+238741,85",SUP,F,"75","19",VIN,CR60ES20FT10HG10
"3208","-587768,13+233442,41",SUP,R,"65","17",JIN,SB40PB30EB10FI20
"3209","-587770,57+250256,43",SUP,F,"75","16","70",FO60PE20FH10RX10
"3210","-587771,21+209107,58",SUP,F,"85","22",VIN,CR50ES30EO10PE10
"3211","-587772,70+234559,94",SUP,R,,"3","10",RZRX
"3212","-587777,49+217712,51",SUP,F,"85","15",JIN,ES50CR20PE20FT10
"3213","-587780,17+237507,00",SUP,MF,"65","19",JIN,ER30BP10FT10PE10TA10SB20EB10
"3214","-587783,90+245163,67",SUP,MR,"95","11","30",RZ60PE40
"3215","-587784,98+223202,88",SUP,F,"95","8","10",ES40FT20PE20CR10EO10
"3216","-587785,79+226837,18",SUP,MM,"85","22",VIN,TO20PU10RX10SE10ER30BJ10FT10
"3217","-587789,04+206931,21",SUP,F,"85","17",JIN,ES50EO30FT10PB10
"3218","-587789,19+252457,68",SUP,R,"55","13",JIN,SB60PI20EO10PE10
"3219","-587789,86+221061,56",SUP,F,"85","22",VIN,ES40CR20EO10PE10TA10RX10
"3220","-587792,88+215122,35",SUP,F,"95","10",JIN,ES50PE20CR10EO10FT10
"3221","-587794,97+253090,45",SUP,R,"65","13","50",ML70TO20EN10
"3222","-587795,52+222612,27",SUP,F,"75","22",VIN,ES40CR30HG20RX10
"3223","-587797,08+241535,02",SUP,F,"75","23",VIN,PE50EO30RX10TO10
"3224","-587797,62+204137,18",SUP,F,"45","13",JIN,CR90RX10
"3225","-587800,76+213219,74",SUP,F,"65","20",JIN,FH70PE20FT10
"3226","-587802,41+246097,36",SUP,MM,"95","13","30",RZ50PE40FH10
"3227","-587803,24+236214,68",SUP,F,"75","23",JIN,CR50ES20EO10FT10TA10
"3228","-587807,91+245640,29",SUP,MF,"95","11","30",PE70RZ30
"3229","-587808,10+251941,90",SUP,MM,"65","20","90",PB40SE10PE50
"3230","-587808,40+233786,89",SUP,F,"95","11","30",PE60BP10ER10FT10SE10
"3231","-587808,81+198567,78",SUP,F,"75","20",JIN,EA30EO20PE20FH10PB10RX10
"3232","-587809,50+225493,45",SUP,F,"95","24",VIN,CR40ES30FT10HG10RX10
"3233","-587811,36+239469,09",SUP,F,"85","22",JIN,ES30PE30BP10CR10FT10TA10
"3234","-587811,70+220658,92",SUP,MR,"85","22",VIN,PB60PU10CR10ER10FT10
"3235","-587813,41+214678,90",SUP,R,"65","19","50",RZ90FI10
"3236","-587815,31+212434,08",SUP,F,"85","20",JIN,ES40EO20FT10PE10PB10SE10
"3237","-587815,94+224048,35",SUP,F,"55","21",VIN,ES70CR10FT10HG10
"3238","-587816,11+202431,40",SUP,F,"75","10","10",EO70PE20FT10
"3239","-587816,21+203038,22",SUP,MF,"25","21",VIN,ER30FI20FT10PB20SE20
"3240","-587820,42+251353,49",SUP,F,"75","11","10",EO50PE40RX10
"3241","-587820,45+220363,21",SUP,MF,"75","19",JIN,PE30EO20BP10SE20PB10PU10
"3242","-587822,31+247448,20",SUP,R,"75","16","50",RZ90FX10
"3243","-587822,44+216771,98",SUP,F,"85","19",JIN,ES40EO20PE20FT10RX10
"3244","-587823,14+230743,32",SUP,F,"85","19","30",PE50ER20FT20BP10
"3245","-587823,47+250959,86",SUP,F,"45","4","10",FX60FN20RX20
"3246","-587826,28+224465,52",SUP,F,"85","19",VIN,ES70FT20CR10
"3247","-587827,64+240499,62",SUP,MF,"55","19",JIN,PE30EO20FH10SB30EB10
"3248","-587827,65+207347,59",SUP,F,"85","20",JIN,ES30EO20PE20CR10FT10PB10
"3249","-587829,56+212147,17",SUP,F,"75","23",JIN,PE40EO20ES20BP10SE10
"3250","-587830,25+250816,54",SUP,MR,"45","12","30",PG60PI10PE30
"3251","-587831,52+222287,47",SUP,MF,"75","20",VIN,ER30CR10FT10PE10PB20SE10TO10
"3252","-587831,84+230405,83",SUP,F,"85","25",JIN,ES30PE30TA20BP10FT10
"3253","-587832,77+212627,19",SUP,MF,"75","19",JIN,ER30PE20FT10EB20RX10TO10
"3254","-587833,62+204489,66",SUP,MF,"85","19",JIN,CR50ER10FT10PB30
"3255","-587834,83+238335,44",SUP,MF,"85","15","30",PE30BP10ER10FT10SB40
"3256","-587836,97+235213,78",SUP,MF,"75","19",VIN,CR30ES20FT10PB40
"3257","-587837,45+237354,70",SUP,F,"95","18",JIN,CR30ES30EO20FT10HG10
"3258","-587837,63+245495,42",SUP,MR,"65","16",JIN,EN30ML20SB20EO20BP10
"3259","-587838,79+253964,07",SUP,MR,"65","19","70",PG60PE30EO10
"3260","-587839,75+208407,32",SUP,F,"75","19",JIN,CR40ES40EO10FT10
"3261","-587840,12+251535,67",SUP,F,"75","19","70",PE80PI10SB10
"3262","-587840,99+244683,30",SUP,F,"55","17",JIN,ER50PE30BP10RX10
"3263","-587841,14+236482,91",SUP,F,"85","22",JIN,ES40CR20EO10FT10HG10TA10
"3264","-587841,82+234797,92",SUP,F,"75","18",JIN,ES30FT20PE20BJ10CR10EO10
"3265","-587842,58+222063,32",SUP,F,"95","23",VIN,ES40CR30FR10FT10TA10
"3266","-587843,35+243187,21",SUP,F,"95","24","70",PE80RX10SB10
"3267","-587843,80+227571,50",SUP,MF,"85","21",VIN,ES20FT20CR10TA10PU30PB10
"3268","-587844,83+248320,87",SUP,R,"55","15","50",RZ90PE10
"3269","-587845,66+246948,58",SUP,F,"85","22",JIN,CR50PE30ER10FT10
