fid,geoc_maj,etage,ty_couv_et,densite,hauteur,cl_age_et,eta_ess_pc
"29089","+255845,78+567132,22",SUP,MR,"75","13",JIN,SB50EB20BP30
"29090","+255846,09+569249,06",SUP,R,"85","20","90",SB70EB20BP10
"29091","+255847,78+577834,61",SUP,MR,,"1","10",RZFX
"29092","+255849,54+563333,48",SUP,R,"85","16",VIN,SB60EB30BP10
"29093","+255861,64+573024,35",SUP,MM,"75","6","10",RX50FX40FN10
"29094","+255862,06+568583,62",SUP,R,"65","19","90",SB60EB20BP10EO10
"29095","+255863,28+575077,38",SUP,MF,"75","6","10",FX60FN10RX30
"29096","+255864,21+563008,66",SUP,MF,"75","13",JIN,BP50FN10SB30EB10
"29097","+255867,02+574608,34",SUP,R,"75","15","50",SB50EB40BP10
"29098","+255873,72+572189,42",SUP,MR,"75","14",JIN,SB50EB20BP30
"29099","+255876,97+574827,13",SUP,MF,"75","6","10",FX60FN10RX30
"29100","+255878,44+577573,04",SUP,R,"85","17",VIN,SB70EB20FI10
"29101","+255880,91+565799,46",SUP,MR,"85","13","50",SB50EB20BP20FN10
"29102","+255883,57+562116,73",SUP,R,,"2","10",RZ
"29103","+255885,08+582637,66",SUP,F,"75","5","10",FX70FN10RX20
"29104","+255889,34+565055,58",SUP,R,"95","17","70",SB70EB20BP10
"29105","+255889,37+569707,19",SUP,MR,"65","10",JIN,SB50EB20BP20FN10
"29106","+255894,38+563613,32",SUP,R,"85","16",VIN,SB60EB30BP10
"29107","+255898,30+578763,98",SUP,F,"95","9","30",BP50EO20FN10EB10SB10
"29108","+255899,68+581628,16",SUP,R,"65","18","90",SB60EN20EB10FI10
"29109","+255904,24+582706,08",SUP,F,"75","5","10",FX70FN10RX20
"29110","+255904,51+578376,08",SUP,MR,"55","4","10",RZ70FX30
"29111","+255907,92+582108,65",SUP,MR,"85","15","70",SB40EB20BP20EO20
"29112","+255911,28+570808,66",SUP,R,"75","16",VIN,SB50EB20TO10BP20
"29113","+255911,48+572886,17",SUP,MR,"85","14","70",SB60EB10BP30
"29114","+255912,40+574125,62",SUP,MR,"85","14","50",SB50EB20BP30
"29115","+255912,67+562580,45",SUP,R,"85","15","50",SB60EB30BP10
"29116","+255913,54+566309,89",SUP,MR,"85","15","50",SB50EB20BP30
"29117","+255923,43+573506,01",SUP,MM,"85","15","70",SB30EB20BP50
"29118","+255926,06+580888,37",SUP,R,"65","18","90",SB60EN20EB10FI10
"29119","+255930,35+569038,49",SUP,R,"85","20","90",SB70EB20BP10
"29120","+255931,29+584002,78",SUP,MF,"85","16",VIN,BP40EO20SB30EB10
"29121","+255934,28+580679,76",SUP,R,"65","18","90",SB60EN20EB10FI10
"29122","+255938,19+576712,15",SUP,R,"85","16","70",SB70EB30
"29123","+255943,29+583688,47",SUP,MR,"85","6","10",RX60FX30FN10
"29124","+255947,13+564476,59",SUP,R,"55","6","30",RX90FN10
"29125","+255948,12+583183,62",SUP,F,"95","9","30",BP50EO20FN10PE10SE10
"29126","+255952,42+575481,05",SUP,R,"65","14",VIN,EN60SB40
"29127","+255952,68+576376,14",SUP,R,"75","14","50",SB70EB20BP10
"29128","+255954,51+583421,17",SUP,MR,"75","12",JIN,EB20SB20EN10TO10BP20EO10PE10
"29129","+255955,63+569557,43",SUP,R,"65","16",VIN,SB40TO40EB20
"29130","+255956,66+576011,37",SUP,MR,"75","14","50",SB50EB20BP30
"29131","+255956,75+562415,14",SUP,MM,"95","13","50",SB40EB10BP50
"29132","+255961,37+569271,55",SUP,MR,"65","16",VIN,SB50EB20BP20PA10
"29133","+255965,53+579626,80",SUP,MR,"65","6","10",RX30RZ30FX40
"29134","+255965,91+568900,20",SUP,R,"85","20","90",SB70EB20BP10
"29135","+255967,70+572000,32",SUP,R,"65","17",VIN,SB50EB30BP20
"29136","+255976,47+584083,52",SUP,MR,"75","16",VIN,SB30EB10EN10TO10BP30EO10
"29137","+255977,54+577951,24",SUP,MR,,"1","10",RZFX
"29138","+255980,59+568133,41",SUP,R,"65","17",VIN,SB40EB30TO20BP10
"29139","+255982,78+566443,04",SUP,MR,"85","13","50",SB50EB10BP40
"29140","+255985,77+581938,49",SUP,R,"85","17","70",SB60EB20BP10EO10
"29141","+255987,67+582319,76",SUP,MR,"85","15","50",SB40EB20BP10EO10FN10PE10
"29142","+255990,82+570295,63",SUP,R,"65","17",VIN,SB50TO30EB20
"29143","+255996,79+568585,40",SUP,R,"65","19","90",SB60EB20BP10EO10
"29144","+255998,58+568915,05",SUP,R,"65","16",VIN,SB50EB20TO10BP20
"29145","+255999,31+569836,23",SUP,R,"55","18",VIN,SB60EB30PA10
"29146","+255999,83+563444,72",SUP,R,"75","17",VIN,SB50EB30BP20
"29147","+256004,95+575005,03",SUP,R,"85","14","50",SB60EB20BP20
"29148","+256006,67+561796,42",SUP,R,,"2","10",RZ
"29149","+256008,50+575222,94",SUP,R,"75","16",VIN,SB50EB40BP10
"29150","+256009,29+571422,26",SUP,R,"85","14","50",SB60EB20BP10FN10
"29151","+256009,92+580931,23",SUP,R,"75","17","70",SB50EB30BP10EO10
"29152","+256011,01+562309,72",SUP,R,"85","14","50",SB70EB20BP10
"29153","+256013,81+573126,55",SUP,MM,"75","6","10",RX50FX40FN10
"29154","+256015,68+578107,22",SUP,R,"35","16",VIN,SB60EB30BP10
"29155","+256016,43+563322,14",SUP,R,"75","17",VIN,SB50EB30BP20
"29156","+256016,80+576834,07",SUP,R,"85","16","70",SB60EB20BP20
"29157","+256025,77+577031,12",SUP,R,"85","17",VIN,SB60EB20EN20
"29158","+256030,20+573395,65",SUP,R,"85","19","90",SB50EB30BP20
"29159","+256031,19+580072,97",SUP,MR,"85","16","70",SB40EB20BP30EO10
"29160","+256032,71+574742,75",SUP,R,"65","16",VIN,SB60EB20EN20
"29161","+256032,74+576538,50",SUP,R,"75","16",VIN,SB60EN20EB10BP10
"29162","+256032,94+582840,54",SUP,MR,"75","14","50",SB50EB20BP10EO10FN10
"29163","+256037,46+562806,60",SUP,MR,"85","14","50",SB60EB10BP30
"29164","+256041,14+563536,86",SUP,R,"65","17",VIN,SB60EB30BP10
"29165","+256042,37+565408,70",SUP,R,"85","17","70",SB70EB20BP10
"29166","+256044,69+566742,85",SUP,MR,"85","14","50",SB50EB20BP20EO10
"29167","+256050,23+567674,12",SUP,R,"75","18","90",SB70EB20BP10
"29168","+256051,70+584483,76",SUP,F,"85","10","30",BP40PE20EO10FN10EB10SB10
"29169","+256055,12+563905,67",SUP,R,"45","5","10",RX90FN10
"29170","+256058,07+575702,92",SUP,MR,"75","13","50",SB50EB10BP40
"29171","+256058,16+577755,71",SUP,R,"75","16",VIN,SB60EB30FI10
"29172","+256063,66+584756,59",SUP,MR,"75","15","50",SB40EB20BP30PE10
"29173","+256065,15+579092,60",SUP,F,"85","9","30",BP50EO20FN10EB10SB10
"29174","+256065,16+572335,80",SUP,R,"45","7","120",EN70SB30
"29175","+256065,97+563727,74",SUP,R,"95","15","50",SB90EB10
"29176","+256069,07+567861,38",SUP,R,"75","18","90",SB70EB20BP10
"29177","+256078,57+577283,11",SUP,R,"75","16",VIN,SB60EB30BP10
"29178","+256079,80+581948,08",SUP,R,"85","17","70",SB60EB20BP10EO10
"29179","+256079,99+572437,10",SUP,MR,"85","16","70",SB50EB20BP20FN10
"29180","+256080,31+582336,47",SUP,F,"75","5","10",FX70FN10RX20
"29181","+256082,22+577169,42",SUP,R,"85","16","70",SB70EB20BP10
"29182","+256089,55+584277,16",SUP,MF,"85","15","50",BP30EO10FN10PE10EB20SB20
"29183","+256098,93+576620,51",SUP,R,"85","15","50",SB60EB20BP20
"29184","+256101,88+568433,63",SUP,R,"95","19","90",SB80EB20
"29185","+256103,62+571007,17",SUP,MR,"85","14","50",SB60EB10BP20FN10
"29186","+256103,73+583275,61",SUP,F,"95","9","30",BP50EO20FN10PE10SE10
"29187","+256106,09+568863,81",SUP,MM,"65","6","30",RX50FX40FN10
"29188","+256108,15+571539,73",SUP,R,,"2","10",RZ
"29189","+256110,44+572709,14",SUP,R,"65","17",VIN,SB60EB30BP10
"29190","+256112,15+583613,27",SUP,MR,"85","15","50",SB50EB20BP10EO10PE10
"29191","+256114,34+567291,40",SUP,R,,"1","10",RZ
"29192","+256115,86+572125,22",SUP,MR,"55","4","10",RX70FX20FN10
"29193","+256117,56+582541,46",SUP,F,"75","5","10",FX70FN10RX20
"29194","+256119,21+577952,64",SUP,R,"75","17",VIN,SB70EB10EN10BP10
"29195","+256120,40+574346,87",SUP,R,"85","14","50",SB70EB20BP10
"29196","+256121,14+569711,05",SUP,R,"45","19",VIN,EN40SB40BP10PA10
"29197","+256126,73+580582,71",SUP,R,"85","15","50",SB60EB20BP10EO10
"29198","+256129,76+570911,37",SUP,R,,"1","10",RZ
