fid,geoc_maj,etage,ty_couv_et,densite,hauteur,cl_age_et,eta_ess_pc
"1369","+111750,10+439406,58",SUP,MF,"75","21","90",PE40BP20EB20SB20
"1370","+111751,68+444960,00",SUP,MF,"85","20",VIN,BP20PE20EO10ES10SB30EB10
"1371","+111754,86+444329,91",SUP,F,"75","18",VIN,BJ30ES30EO20RX10SB10
"1372","+111759,25+443100,22",SUP,MF,"75","18",JIN,BP30EO20BJ10SB30EB10
"1373","+111789,12+443324,10",SUP,F,"65","19",JIN,EO40BP30ES10EB10SB10
"1374","+111813,91+439364,26",SUP,MF,"75","21","90",PE40BP20EB20SB20
"1375","+111825,35+445060,86",SUP,F,"85","20",VIN,ES80EO10SE10
"1376","+111825,53+437360,73",SUP,F,"65","18",VIN,EO30PE30BP20EB10SB10
"1377","+111832,54+440968,56",SUP,F,"95","4","10",FX70FN20RX10
"1378","+111844,73+438542,63",INF,F,"75","18","70",ES60BP10EO10EB10SB10
"1379","+111844,73+438542,63",SUP,F,"35","24","70",PE100
"1380","+111870,28+439618,47",SUP,F,"65","19",JIN,ES70BP10EO10PE10
"1381","+111873,75+440832,61",SUP,MF,,"3","10",FXFNRX
"1382","+111876,96+443684,12",SUP,F,"85","20",JIN,ES70EO20BJ10
"1383","+111879,72+445638,66",SUP,MR,"65","18",VIN,SB30TO20EB10PE20BP10FO10
"1384","+111885,97+442047,93",SUP,R,"75","15","50",EB100
"1385","+111892,46+444197,57",SUP,F,"65","20",VIN,ES70EO20FX10
"1386","+111894,43+437504,82",SUP,F,"75","20","90",ES60BP10EO10PE10SE10
"1387","+111895,12+435973,77",SUP,F,"75","17","90",BP30PE30BJ10EO10EB10SB10
"1388","+111916,03+440109,17",SUP,MF,"95","16","30",FZ70EB30
"1389","+111932,47+444529,02",SUP,F,"75","18",VIN,BJ30ES30EO20RX10SB10
"1390","+111947,15+438151,56",SUP,F,"85","18","90",ES90FI10
"1391","+111960,85+441218,58",SUP,F,"85","20",JIN,ES90FX10
"1392","+111962,09+440599,96",SUP,F,"45","7","10",PE50BP20FN20SB10
"1393","+111968,79+435817,40",SUP,MR,"55","6","10",RX70FX20FN10
"1394","+111970,33+441367,76",SUP,MF,"75","19",JIN,BJ20EO20BP10ES10EB20SB20
"1395","+111972,91+436983,27",SUP,F,"75","21",JIN,EO30ES30BJ20EB10SB10
"1396","+111994,32+442921,78",SUP,F,"85","20",VIN,ES80BJ10EO10
"1397","+112013,02+435322,29",INF,MF,"75","17","50",EO30BP20PE10SB20EB10RX10
"1398","+112013,02+435322,29",SUP,F,"25","27","70",PE100
"1399","+112021,33+442508,44",SUP,MF,"75","18",JIN,BP30EO20BJ10SB30EB10
"1400","+112026,31+445168,33",SUP,R,"65","18",VIN,TO50EB20SB10BJ10FI10
"1401","+112038,63+444766,01",SUP,F,"75","18",VIN,BJ30ES30EO20RX10SB10
"1402","+112047,82+436691,52",SUP,F,"95","20","90",ES80EO10FI10
"1403","+112067,73+441008,41",SUP,R,"95","19","50",EB100
"1404","+112079,80+440053,30",SUP,F,"95","7","10",ES40EO20BP10FN10SB20
"1405","+112092,97+440888,20",SUP,R,"85","20","50",EB100
"1406","+112094,94+440435,10",SUP,MR,"65","12",JIN,EB60SB10BP10EO10ES10
"1407","+112096,78+445344,40",SUP,MR,"65","18",VIN,SB30TO20EB10PE20BP10FO10
"1408","+112104,49+435570,32",SUP,F,"75","12","30",PE60EO20BP10SE10
"1409","+112127,82+439875,38",SUP,F,"85","11","30",ES40BP20EO10PE10EB10SB10
"1410","+112130,10+438736,43",SUP,F,"95","20","90",ES80EO10FX10
"1411","+112135,27+445650,32",SUP,MF,"45","18","50",PA30BP10ER10FO10PE10EB20SB10
"1412","+112137,47+436322,16",SUP,F,"85","22","90",ES70EO20FI10
"1413","+112147,99+438965,03",SUP,F,"95","20","90",ES90EO10
"1414","+112156,91+439298,62",SUP,F,"75","21","90",ES100
"1415","+112165,05+440690,18",SUP,MM,"65","16",JIN,EB30SB20EO20PE20BP10
"1416","+112174,31+438420,74",SUP,F,"95","18","90",ES100
"1417","+112175,13+437690,82",SUP,F,"95","19","90",ES100
"1418","+112180,52+442912,30",SUP,F,"95","20",VIN,ES100
"1419","+112181,69+443219,01",SUP,F,"75","20",VIN,ES70BJ20EO10
"1420","+112188,83+439739,91",SUP,F,"85","9","10",BP30ES30FN20EB10SB10
"1421","+112198,97+444451,41",SUP,F,"85","21",VIN,ES90FX10
"1422","+112221,50+444903,70",SUP,F,"75","22",VIN,BP60PE20ER10RX10
"1423","+112226,81+443377,05",SUP,F,"65","20",VIN,ES70BJ20EO10
"1424","+112227,64+437021,86",SUP,F,"85","20","90",EO60BP30ES10
"1425","+112239,33+436029,97",SUP,F,"85","22","90",ES80EO10FI10
"1426","+112239,87+442630,99",SUP,F,"85","21",VIN,ES90BJ10
"1427","+112240,75+441631,90",SUP,MM,"65","16",JIN,EB40SB10EO20PE20BP10
"1428","+112253,82+438660,88",SUP,R,"85","20","30",RZ80EO10FI10
"1429","+112257,76+436556,92",SUP,F,"85","24","90",PE70BP10ER10SE10
"1430","+112263,69+445641,09",SUP,MF,"75","17","50",PE50BP10ER10SB20EB10
"1431","+112265,93+440249,70",SUP,MF,"85","12","30",ES30BP20EO10PE10EB20SB10
"1432","+112272,08+439521,45",SUP,F,"95","7","10",ES40BP20EO10FN10PE10SB10
"1433","+112278,76+437274,97",SUP,F,"95","20","90",ES70EO20FX10
"1434","+112281,60+439835,59",SUP,MF,"65","15",JIN,PE30BP20BJ10ER10EB20SB10
"1435","+112284,22+440013,82",SUP,MF,"85","11","30",ES40BP20EB30SB10
"1436","+112293,40+437662,90",SUP,F,"85","20","50",PE40ES30EO20BP10
"1437","+112294,53+440461,00",SUP,R,"85","12","30",SB60EB20ER10FI10
"1438","+112297,04+445919,89",SUP,MR,"75","18",VIN,EB30SB20TO20BP20ER10
"1439","+112302,40+437883,47",SUP,F,"85","22",JIN,BJ30BP20EO20ES20PE10
"1440","+112317,07+436849,02",SUP,F,"85","23","90",BP60EO30PE10
"1441","+112321,23+441542,25",SUP,F,"85","20","70",ES60EO20BJ10FI10
"1442","+112324,03+444088,48",SUP,F,"75","21",VIN,ES90BJ10
"1443","+112329,71+434827,19",SUP,R,"85","17",VIN,PB30EB20SB20TO10BP10EO10
"1444","+112332,35+436270,14",SUP,F,"75","22",VIN,ES60EO30FX10
"1445","+112339,94+435682,85",SUP,MF,"75","20",VIN,EO30ES20BJ10FI10EB10SB10TO10
"1446","+112345,36+441327,20",SUP,MF,"75","21",JIN,BJ20BP20EO20ES10SB20EB10
"1447","+112351,46+444336,47",SUP,F,"65","22",VIN,BJ30EO30ES20EB10SB10
"1448","+112359,88+435157,22",INF,MF,"65","15","50",EO50BP20SB20EB10
"1449","+112359,88+435157,22",SUP,F,"35","24","70",PE100
"1450","+112361,58+438168,76",INF,F,"75","20","70",EO80BP10ES10
"1451","+112361,58+438168,76",SUP,F,"25","28","90",PE100
"1452","+112363,72+437512,00",SUP,F,"85","21","90",EO30BP20ES20PE10EB10SB10
"1453","+112377,72+438581,25",SUP,F,"85","20","90",EO90ES10
"1454","+112380,14+445623,59",SUP,F,"85","10","30",PE90FX10
"1455","+112405,18+440609,01",SUP,F,"95","4","10",FX90FN10
"1456","+112414,03+441130,97",SUP,F,"95","20","70",ES100
"1457","+112427,20+440891,99",SUP,F,"75","20",JIN,ES60BJ20EO20
"1458","+112428,10+435521,14",SUP,MR,"75","16",JIN,EB30SB30RX10BJ10ER10FI10
"1459","+112428,89+444785,06",SUP,F,"85","21",VIN,ES90FX10
"1460","+112432,95+439859,98",SUP,MR,"95","9","10",EN60BP10EO10FN10PE10
"1461","+112461,89+444610,35",SUP,F,"75","20",VIN,ES50BJ20EO20FI10
"1462","+112468,76+442424,98",SUP,F,"95","21","70",ES100
"1463","+112474,08+435940,79",SUP,F,"75","22",VIN,ES80BJ20
"1464","+112478,82+438952,38",SUP,F,"75","21",JIN,ES40BJ30BP10EO10PE10
"1465","+112488,86+436939,86",SUP,R,"65","25","90",EB80BP10PE10
"1466","+112505,13+443975,38",SUP,MF,"75","22",VIN,BJ40EO10ES10FI10SB20RX10
"1467","+112524,58+437494,00",SUP,MF,"85","20","90",BP20EO20PE20BJ10SB20EB10
"1468","+112528,00+439544,57",SUP,F,"85","23","90",PE80BP10ER10
"1469","+112535,11+440165,33",SUP,F,"95","7","10",ES40BP20FN20SB20
"1470","+112538,80+443362,55",SUP,F,"75","21",VIN,ES80BJ20
"1471","+112562,82+437844,43",SUP,MR,"65","19",VIN,EB30SB30PE20BP10EO10
"1472","+112576,57+445682,80",SUP,F,"75","17","50",EO40PE30BP10EB10SB10
"1473","+112577,50+443649,33",SUP,F,"65","20",VIN,ES50EO30BJ20
"1474","+112589,60+442850,63",SUP,F,"75","21",VIN,ES70EO20BJ10
"1475","+112591,20+440621,00",SUP,F,"75","21","90",ES50BJ20EO20HG10
"1476","+112605,21+439708,85",SUP,F,"95","20","90",ES80EO10FT10
"1477","+112614,39+439973,90",SUP,F,"75","20","90",ES80BJ10EO10
"1478","+112617,96+438191,87",SUP,F,"95","20","50",ES70EO20PE10
"1479","+112623,32+440906,32",SUP,MF,"75","22",VIN,BJ30EO30ES10EB20SB10
"1480","+112628,85+436703,78",SUP,MF,"75","22",JIN,PE30BP20ER10EB20SB20
"1481","+112640,91+445847,24",SUP,MF,"85","10","30",PE40BP20EO10SB30
"1482","+112645,39+438433,89",SUP,MM,"85","20","30",EV50PE30BP10EO10
"1483","+112646,93+434831,66",SUP,MR,"75","15","50",SB50EB10TO10EO20FI10
"1484","+112655,35+438580,87",SUP,F,"85","23","30",PE70EO20BP10
"1485","+112664,35+445545,43",SUP,MM,"75","15","30",SB40EB10EO30BP10PE10
"1486","+112666,70+435318,77",SUP,MF,"75","14","30",EO50ES10FI10SB20EB10
"1487","+112668,30+435386,77",INF,F,"55","18","50",EO60BP10ES10EB10SB10
"1488","+112668,30+435386,77",SUP,F,"25","27","70",PE100
"1489","+112670,07+441024,52",SUP,F,"85","21",JIN,ES70BJ10EO10HG10
"1490","+112677,54+435545,57",SUP,R,"65","6","10",RX90FX10
"1491","+112686,07+441205,18",SUP,F,"75","21",JIN,ES40BJ30EO20SE10
"1492","+112699,97+436330,25",SUP,F,"95","22","70",ES80BJ20
"1493","+112705,45+443301,57",SUP,F,"65","20",VIN,BJ30EO30ES20BP10SE10
"1494","+112714,75+441427,00",SUP,F,"75","17",JIN,EO30BP20ES20PE10EB10SB10
"1495","+112721,27+439235,79",SUP,F,"75","21","70",BJ30BP20EO20PE10EB10SB10
"1496","+112738,55+440182,92",SUP,F,"55","21",VIN,ES80EO20
"1497","+112746,78+444527,38",SUP,MR,"65","18",VIN,SB50EB20BJ10ER10FI10
"1498","+112748,34+437491,09",SUP,F,"75","25","90",PE90FX10
"1499","+112758,73+437980,58",SUP,F,"95","20","50",ES60EO20BP10PE10
"1500","+112759,42+443787,26",SUP,MF,"75","18",VIN,BJ30EO20ES20EB20SB10
"1501","+112763,60+441250,30",SUP,MR,"65","20",VIN,EB30SB30TO10BJ20EO10
"1502","+112776,59+435878,58",SUP,F,"85","23",JIN,ES50BP20BJ10EO10PE10
"1503","+112783,78+440561,02",SUP,F,"85","21",JIN,ES70BJ20HG10
"1504","+112788,96+445237,99",SUP,MM,"75","15","50",SB40EB10PE30BP10EO10
"1505","+112794,81+436891,40",SUP,F,"85","20","50",BP40PE30ER10EB10SB10
"1506","+112813,74+435365,71",SUP,MF,"85","6","10",FX50FN10RX40
"1507","+112814,53+445531,06",SUP,MF,"85","10","30",PE40EO20BP10SB30
"1508","+112832,93+435603,83",SUP,F,"75","21",JIN,ES70BJ10EO10FI10
"1509","+112847,38+434519,91",INF,MR,"75","16","70",SB30EB20PB10TO10EO20BP10
"1510","+112847,38+434519,91",SUP,R,"25","27","90",PB100
"1511","+112851,29+439404,12",SUP,F,"95","17","90",ES80EO10FI10
"1512","+112855,62+442838,22",SUP,R,"45","18","30",EB90FX10
"1513","+112859,88+437728,43",SUP,F,"75","27","90",PE80BP20
"1514","+112866,55+441273,31",SUP,F,"85","20",JIN,BJ40EO30ES10FI10SE10
"1515","+112875,58+446016,02",SUP,MF,"85","10","30",PE30EO20BP10FN10SB20EB10
"1516","+112893,54+443448,06",SUP,MF,"75","21",VIN,BJ50ER10EB20SB10TO10
"1517","+112894,13+438801,30",SUP,F,"85","21","90",ES30PE30BP20BJ10EO10
"1518","+112904,15+439553,05",SUP,F,"65","17","90",ES60EO30FI10
"1519","+112904,29+442364,03",SUP,F,"85","21",VIN,ES100
"1520","+112909,93+442637,54",SUP,R,"45","18","30",EB90FX10
"1521","+112917,50+438498,62",SUP,MM,"85","20","30",EV50PE30BP10EO10
"1522","+112918,86+438920,95",SUP,F,"85","25","90",PE100
"1523","+112919,50+442500,05",SUP,MF,"95","17","30",EO30PE20BP10EV40
"1524","+112927,41+438333,64",SUP,MM,"85","20","30",EV50PE30BP10EO10
"1525","+112941,83+440459,37",SUP,MF,"75","22",VIN,BJ30ES20EO10TO20EB10SB10
"1526","+112946,12+434924,44",SUP,MF,"75","19","70",EO60PE10SB20EB10
"1527","+112947,86+434718,17",INF,MF,"65","18","50",EO60BP10SB20EB10
"1528","+112947,86+434718,17",SUP,F,"35","25","70",PE100
"1529","+112949,65+438005,50",SUP,F,"75","20","90",PE30BP20EO20ES10EB10SB10
"1530","+112955,03+435189,94",SUP,F,"85","21",JIN,ES70EO20BJ10
"1531","+112967,44+439847,75",SUP,F,"65","18",JIN,ES60EO30BJ10
"1532","+112973,27+435900,15",SUP,F,"85","22",JIN,ES70BJ20EO10
"1533","+112976,46+442630,67",SUP,R,"45","18","30",EB90FX10
"1534","+112979,28+444524,26",SUP,R,"65","25","70",EB80SB20
"1535","+112987,48+439093,15",SUP,F,"85","20","70",BJ30BP20ES20PE20EO10
"1536","+113001,63+445387,49",SUP,F,"75","20",JIN,ES70EO20FI10
"1537","+113004,93+438607,08",SUP,F,"95","17","30",ES80FI10RX10
"1538","+113006,00+437069,84",SUP,F,"85","22","50",PE70FX10EB10SB10
"1539","+113017,48+440236,86",SUP,F,"85","21","90",ES80BJ10EO10
"1540","+113058,26+437534,14",SUP,F,"95","20","50",ES70EO10FI10SE10
"1541","+113088,11+443021,75",SUP,R,"85","17","30",EB90FX10
"1542","+113092,68+439654,47",SUP,F,"85","15","30",PE90ER10
"1543","+113094,06+435077,46",SUP,MF,"85","22",VIN,EO30BJ20ES20EB10SB10TO10
"1544","+113097,28+444243,76",SUP,MF,"65","21",VIN,BJ30EO30ES10SB20EB10
"1545","+113124,05+443951,10",SUP,F,"75","21",VIN,ES50EO30BJ20
"1546","+113127,30+445574,52",SUP,F,"85","18",JIN,ES90FT10
"1547","+113138,13+445971,09",SUP,F,"75","23",VIN,ES90BJ10
"1548","+113148,01+434596,51",SUP,MF,"75","18","50",EO40BP10PE10SB30EB10
"1549","+113156,24+435222,70",SUP,MF,"85","18",JIN,EO40BJ10BP10PE10SB20EB10
"1550","+113164,94+442741,44",SUP,F,"85","22",VIN,ES40BJ30EO10EB10SB10
"1551","+113171,82+444410,18",SUP,MF,"65","19",JIN,PE40BP20ER10SB20EB10
"1552","+113179,38+443411,77",SUP,R,"85","17","30",EB90FX10
"1553","+113183,01+442904,51",SUP,R,"45","18","30",EB90FX10
"1554","+113188,73+438370,72",INF,F,"85","20","70",EO90FI10
"1555","+113188,73+438370,72",SUP,F,"35","25","90",PE100
"1556","+113191,17+443244,62",SUP,R,"85","17","30",EB90FX10
"1557","+113192,44+443546,96",SUP,F,"85","21",VIN,ES60EO30BJ10
"1558","+113235,83+436014,37",SUP,F,"75","19",JIN,EO30ES30BJ20FI10SE10
"1559","+113245,56+435343,22",SUP,F,"75","24","70",PE90ER10
"1560","+113248,50+436642,56",SUP,F,"75","22",JIN,ES40BJ20BP10EO10PE10SE10
"1561","+113253,75+441012,86",SUP,F,"85","21",JIN,ES80BJ20
"1562","+113262,39+445799,32",SUP,F,"85","23",VIN,ES80FT10HG10
"1563","+113271,12+434458,61",SUP,MR,"85","15",JIN,SB30EB20RX10EO20BP10PE10
"1564","+113271,72+434884,42",SUP,MM,"75","16",JIN,SB30EB10TO10BP20EO20PE10
"1565","+113286,77+445347,62",SUP,MR,"75","15",JIN,SB40EB20BP10EO10ES10PE10
"1566","+113291,17+440803,06",SUP,MM,"75","19",JIN,EB20TO20SB10BJ20BP20EO10
"1567","+113292,02+444646,08",SUP,MR,"45","21",VIN,EB40SB20BJ30FO10
"1568","+113292,41+438062,80",SUP,MF,"75","15",JIN,BP30PE20EO10SB30EB10
"1569","+113304,83+435580,42",SUP,F,"95","21",JIN,ES80BP10EO10
"1570","+113318,17+442483,93",SUP,R,"85","7","10",EB60EV30FX10
"1571","+113338,16+443106,76",SUP,F,"95","16","30",ES100
"1572","+113344,23+439394,92",SUP,F,"75","16","50",ES70EO20FI10
"1573","+113345,23+440289,47",SUP,MM,"65","22",VIN,EB20TO20SB10BJ30EO10ES10
"1574","+113351,02+439779,14",SUP,F,"85","9","30",PE50BP10EO10FN10EB10SB10
"1575","+113377,41+438937,00",SUP,F,"75","23","70",BJ30EO30BP10PE10EB10SB10
"1576","+113380,96+441242,28",SUP,F,"75","23",JIN,ES70BJ30
"1577","+113385,25+438574,71",SUP,F,"95","17","50",ES90FI10
"1578","+113389,46+445260,66",SUP,F,"75","20","70",EO40ES20BJ10BP10PE10SE10
"1579","+113399,80+436421,96",SUP,F,"95","21",JIN,ES80BJ10FI10
"1580","+113402,20+443320,40",SUP,MR,"95","16","30",EB70BP20PE10
"1581","+113404,69+437020,61",SUP,F,"75","25","90",PE90FX10
"1582","+113421,15+442227,97",SUP,F,"75","22",JIN,ES80BJ10HG10
"1583","+113421,38+443251,72",SUP,MR,"95","16","30",EB70BP20PE10
"1584","+113425,48+443511,04",SUP,MR,"95","16","30",EB70BP20PE10
"1585","+113440,42+440484,21",SUP,MR,"75","22",VIN,EB30TO30SB10BJ20EO10
"1586","+113440,79+445779,60",SUP,F,"75","23",VIN,ES50BJ30EO10FI10
"1587","+113445,50+440154,55",SUP,MR,"75","20","70",EB30TO30SB10BP20PE10
"1588","+113448,28+438327,19",SUP,R,"75","23","70",EB80RX10SB10
"1589","+113453,96+436672,93",INF,F,"65","20","50",ES40BP30BJ20EO10
"1590","+113453,96+436672,93",SUP,F,"35","25","70",PE100
"1591","+113458,69+442699,86",SUP,MF,"65","21",VIN,BJ30EO20ES20SB20EB10
"1592","+113464,98+437932,90",SUP,F,"85","23","50",PE80BP10EO10
"1593","+113474,52+444794,72",SUP,MF,"85","17","30",PE40BP20EO10SB20EB10
"1594","+113478,93+437386,60",SUP,MF,"75","20","90",EO30BP20ES10PE10EB20SB10
"1595","+113485,33+443644,30",SUP,MR,"95","16","30",EB70BP20PE10
"1596","+113486,16+435799,46",SUP,F,"85","21",JIN,ES80EO10FX10
"1597","+113486,35+439053,58",SUP,F,"75","12",JIN,EO60PE30BP10
"1598","+113489,43+439443,54",SUP,F,"95","18","50",ES100
"1599","+113490,67+438716,71",SUP,F,"85","23","90",PE60BP30EO10
"1600","+113491,94+443155,12",SUP,R,"85","16","30",EB80EO10FI10
"1601","+113506,53+446085,29",SUP,F,"85","23",VIN,ES80FT10HG10
"1602","+113519,90+445157,96",SUP,R,"75","15","30",SB90FX10
"1603","+113520,39+443754,03",SUP,F,"85","21",VIN,ES70EO20BJ10
"1604","+113527,33+445667,56",SUP,F,"85","23",VIN,ES90FT10
"1605","+113530,50+436339,97",SUP,F,"85","22",JIN,ES70BJ20FI10
"1606","+113531,05+440623,22",SUP,F,"85","21","70",BJ40EO20ES10FI10SE10TO10
"1607","+113532,34+439941,13",SUP,MF,"75","23","90",PE40BP10ES10EB30SB10
"1608","+113532,54+442998,21",SUP,F,"95","21",VIN,ES90FX10
"1609","+113558,47+441324,84",SUP,F,"85","21",JIN,ES50BJ20EO20SE10
"1610","+113569,29+437044,29",SUP,F,"85","20","50",BP50EO20PE10EB10SB10
"1611","+113570,47+435294,58",SUP,F,"75","22",JIN,ES50BJ20EO10FI10SE10
"1612","+113574,49+438904,54",SUP,F,"75","20","90",EO30PE30BJ10BP10ES10SE10
"1613","+113581,15+435076,99",SUP,F,"65","12",JIN,EO50ES20BP10PE10SE10
"1614","+113583,26+442600,43",SUP,F,"75","21",VIN,ES40BJ20EO20EB10SB10
"1615","+113583,99+434482,94",SUP,F,"85","12","30",PE80EO10FX10
"1616","+113586,41+441876,62",SUP,F,"95","21",JIN,ES90FT10
"1617","+113594,98+445058,40",SUP,R,"65","18","30",SB90FX10
"1618","+113598,68+444086,72",SUP,MR,"65","20",VIN,EB40SB20TO10BJ20ER10
"1619","+113625,15+437932,23",SUP,MF,"75","17","30",PE30BP20EO20EB20SB10
"1620","+113625,98+435803,33",SUP,F,"95","21",JIN,ES70BJ20FI10
"1621","+113638,58+444291,46",SUP,F,"65","15","50",BP70FO10PA10SE10
"1622","+113642,08+442971,34",SUP,F,"85","22",VIN,ES40BJ30EO10EB10SB10
"1623","+113663,80+434714,63",SUP,F,"95","12","30",PE90FX10
"1624","+113665,77+438071,27",SUP,R,"75","17",JIN,EB70SB20FI10
"1625","+113671,62+438451,64",SUP,R,"75","15","30",EB70SB20FI10
"1626","+113673,22+439628,50",SUP,F,"65","19","90",EO60ES30FI10
"1627","+113700,58+434149,02",INF,MR,"65","18","50",SB50EB10EO20BP10PE10
"1628","+113700,58+434149,02",SUP,F,"25","25","70",PE100
"1629","+113728,78+435433,25",SUP,F,"65","20",JIN,ES60EO20BJ10FI10
"1630","+113734,97+446165,36",SUP,F,"75","23",VIN,BJ50ES40BP10
"1631","+113735,62+445601,91",SUP,F,"75","22",VIN,BJ40ES30EO10FI10RX10
"1632","+113740,65+444650,98",SUP,MF,"75","18",JIN,EO30PE20BP10SB20EB10TO10
"1633","+113741,17+435111,35",SUP,MF,"35","16",JIN,EO40ES20FI10SB20EB10
"1634","+113744,70+437620,79",SUP,MF,"85","20","50",BP50PE20SB20EB10
"1635","+113747,14+440718,16",SUP,F,"95","21",JIN,ES70BJ10EO10HG10
"1636","+113752,27+441848,22",SUP,F,"85","21",JIN,ES80BJ10FT10
"1637","+113755,71+443929,27",SUP,R,"65","18",VIN,EB30TO30SB20BJ10ER10
"1638","+113756,87+436492,36",SUP,F,"85","21",JIN,ES50BP30EO10PE10
"1639","+113764,82+440042,19",SUP,F,"85","19","90",ES70BP10EO10PE10
"1640","+113772,63+436060,76",SUP,F,"95","21",JIN,ES80BJ20
"1641","+113786,31+439233,84",SUP,MM,"75","19",JIN,EB20SB20TO10PE20BP10EO10FT10
"1642","+113794,22+438279,11",SUP,MF,,"3","10",RXFNFX
"1643","+113798,09+441273,38",SUP,MM,"75","23",VIN,EB20TO20SB10BJ30EO10ES10
"1644","+113799,06+440944,39",SUP,F,"85","24",JIN,PE80EO10ES10
"1645","+113806,46+441436,95",SUP,F,"85","21",JIN,ES50BJ20EO20SE10
"1646","+113821,44+439735,12",SUP,F,"85","19","90",EO50ES20PE20FX10
"1647","+113824,88+439007,47",SUP,F,"75","10","30",PE50EO20BP10FN10SE10
"1648","+113831,53+442561,86",SUP,F,"75","22",JIN,ES70BJ10EO10HG10
"1649","+113835,31+445271,98",SUP,MF,"75","20",VIN,BJ30EO20ES10FI10SB20EB10
"1650","+113841,57+438067,49",SUP,MR,"75","18","50",EB50SB20PE20BP10
"1651","+113845,11+443407,10",SUP,F,"95","20",VIN,ES70EO20FX10
"1652","+113847,33+438859,04",SUP,MR,"65","15",JIN,SB30EB20TO10EO20BJ10FI10
"1653","+113848,18+434401,11",SUP,F,"75","12","30",PE50EO30BP10SE10
"1654","+113854,81+437442,66",SUP,F,"75","20","90",BP40PE30EO10ES10SE10
"1655","+113860,00+444940,82",SUP,MM,"75","19",JIN,PB20SB20EB10BP20EO20PE10
"1656","+113871,91+436893,95",SUP,MF,"85","20","70",PE30EO20BP10ES10EB20SB10
"1657","+113886,19+443814,75",SUP,MF,"75","21","70",BJ40ER10FI10EB20SB20
"1658","+113889,01+442887,15",SUP,MF,"65","21",VIN,BJ30EO20ES20SB20EB10
"1659","+113897,53+436317,56",SUP,F,"85","22","70",BP90ER10
"1660","+113917,19+438660,29",SUP,MM,"65","13",JIN,EB20SB20TO10BP20PE20EO10
"1661","+113922,49+437620,60",SUP,R,"65","23","70",EB70SB20PE10
"1662","+113933,43+438407,70",SUP,R,"65","14","30",EB70SB20FX10
"1663","+113944,50+435062,05",SUP,F,"85","20",JIN,ES40EO20PE20BJ10BP10
"1664","+113945,59+440608,32",SUP,F,"85","21",JIN,ES50EO20BJ10FI10RX10
"1665","+113959,92+439888,00",SUP,MF,"75","21",JIN,EO30BJ10BP10ES10PE10EB20SB10
"1666","+113968,43+439443,67",SUP,MF,"65","16","50",BP40PE30EB20SB10
"1667","+113973,92+442085,70",SUP,F,"75","21",JIN,ES80BJ10FT10
"1668","+113980,51+445087,11",SUP,F,"75","20",VIN,EO30PE30BP10ES10EB10SB10
"1669","+113995,74+435341,68",SUP,F,"95","6","10",FX80FN10RX10
"1670","+113996,04+444720,79",SUP,F,"85","12","30",PE40EO30BP10SB20
"1671","+114002,31+435661,15",SUP,F,"85","21",JIN,ES70BJ20EO10
"1672","+114002,41+441770,80",SUP,F,"95","22",VIN,ES90FT10
"1673","+114046,64+445759,59",SUP,F,"75","23",VIN,ES90FT10
"1674","+114052,07+440497,62",SUP,MR,"65","19",JIN,SB30TO20EB10BJ20ER10FI10
"1675","+114059,04+445482,50",SUP,F,"85","22",VIN,ES70BJ20HG10
"1676","+114082,13+439830,73",SUP,R,"75","21","50",EB90RX10
"1677","+114084,10+441573,59",SUP,F,"85","21",JIN,ES60EO20BJ10HG10
"1678","+114101,66+437716,70",SUP,MF,"65","23","70",PE30BP20PA10EB30SB10
"1679","+114101,85+443138,62",SUP,F,"95","20",VIN,ES90BJ10
"1680","+114110,71+444436,44",SUP,F,"65","6","10",FX80FN10RX10
"1681","+114115,21+443603,45",SUP,MF,"75","20",JIN,BP40PE20ER10EB10SB10TO10
"1682","+114139,92+442660,00",SUP,F,"75","21","70",BJ30BP20EO20ES10RX10SB10
"1683","+114147,40+442913,11",SUP,MR,"65","20",JIN,EB40SB20TO10BJ10ER10FI10
"1684","+114151,70+434961,13",SUP,F,"75","19",JIN,ES40BJ20BP20EO10SE10
"1685","+114166,76+443857,58",SUP,MM,"65","21","70",EB40SB10BP20PE20ER10
"1686","+114172,77+435932,98",SUP,MR,"75","20",VIN,SB30EB20TO10BJ20ER10FI10
"1687","+114190,73+440894,25",SUP,MF,"75","23",VIN,BJ30BP10EO10ES10EB20SB10TO10
"1688","+114218,20+435489,03",SUP,F,"65","20",JIN,EO30ES30BJ20BP20
"1689","+114244,31+443650,33",SUP,MM,"65","21","70",EB40SB10BP20PE20ER10
"1690","+114247,16+441198,74",SUP,MM,"85","20","70",TO30EB10SB10BP30BJ10ER10
"1691","+114247,41+440334,51",SUP,MF,"75","22",VIN,BJ40ER10FI10EB20SB10TO10
"1692","+114249,51+440172,86",SUP,MF,"25","21",JIN,BP20EO20PE20ES10EB20SB10
"1693","+114257,60+434716,69",SUP,F,"95","12","30",PE80FX10SE10
"1694","+114261,43+434236,75",SUP,MF,"85","13","30",PE40BP10EO10EB20SB20
"1695","+114272,48+434442,70",SUP,F,"95","12","30",PE80FX10SE10
"1696","+114291,46+444784,35",SUP,F,"85","20","70",EO40PE30BP10ES10SE10
"1697","+114308,52+443354,09",SUP,F,"85","21",VIN,ES70BJ10EO10FI10
"1698","+114310,13+444440,99",SUP,MR,"75","21",VIN,PB40EB20SB10BP10EO10PE10
